Attrition,Age,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender
0,40,1137,Research & Development,1,4,1,Male,98,3,4,Manager,1,16823,18991,2,0,11,3,80,1,22,3,3,19,7,11,16,Male
0,26,482,Research & Development,1,2,2,Female,90,2,1,Research Scientist,3,2933,14908,1,1,13,3,80,1,1,3,2,1,0,1,0,Female
0,27,511,Sales,2,2,1,Female,89,4,2,Sales Executive,3,6500,26997,0,0,14,3,80,0,9,5,2,8,7,0,7,Female
0,48,117,Research & Development,22,3,4,Female,58,3,4,Manager,4,17174,2437,3,0,11,3,80,1,24,3,3,22,17,4,7,Female
0,44,170,Research & Development,1,4,2,Male,78,4,2,Healthcare Representative,1,5033,9364,2,0,15,3,80,1,10,5,3,2,0,2,2,Male
1,34,967,Research & Development,16,4,4,Male,85,1,1,Research Scientist,1,2307,14460,1,1,23,4,80,1,5,2,3,5,2,3,0,Male
1,56,1162,Research & Development,24,2,1,Male,97,3,1,Laboratory Technician,4,2587,10261,1,0,16,3,80,0,5,3,3,4,2,1,0,Male
0,36,335,Sales,17,2,3,Male,33,2,2,Sales Executive,2,5507,16822,2,0,16,3,80,2,12,1,1,4,2,1,3,Male
0,41,337,Sales,8,3,3,Female,54,3,2,Sales Executive,2,4393,26841,5,0,21,4,80,1,14,3,3,5,4,1,4,Female
0,42,1396,Research & Development,6,3,3,Male,83,3,3,Research Director,1,13348,14842,9,0,13,3,80,1,18,3,4,13,7,5,7,Male
0,31,1079,Sales,10,2,3,Female,86,3,2,Sales Executive,4,6583,20115,2,1,11,3,80,1,8,2,3,5,2,1,4,Female
0,34,735,Sales,3,1,4,Female,75,2,2,Sales Executive,4,8103,16495,3,1,12,3,80,0,9,3,2,4,2,0,1,Female
0,31,471,Research & Development,4,3,1,Female,62,4,1,Laboratory Technician,3,3978,16031,8,0,12,3,80,1,4,0,2,2,2,2,2,Female
0,26,1096,Research & Development,6,3,3,Male,61,4,1,Laboratory Technician,4,2544,7102,0,0,18,3,80,1,8,3,3,7,7,7,7,Male
0,45,1297,Research & Development,1,4,2,Male,44,3,2,Healthcare Representative,3,5399,14511,4,0,12,3,80,0,12,3,3,4,2,0,3,Male
0,33,217,Sales,10,4,2,Male,43,3,2,Sales Executive,3,5487,10410,1,0,14,3,80,0,10,2,2,10,4,0,9,Male
0,28,783,Sales,1,2,3,Male,42,2,2,Sales Executive,4,6834,19255,1,1,12,3,80,1,7,2,3,7,7,0,7,Male
1,29,746,Sales,24,3,3,Male,45,4,1,Sales Representative,1,1091,10642,1,0,17,3,80,0,1,3,3,1,0,0,0,Male
0,39,1251,Sales,21,4,1,Female,32,1,2,Sales Executive,3,5736,3987,6,0,19,3,80,1,10,1,3,3,2,1,2,Female
0,27,1354,Research & Development,2,4,2,Male,41,3,1,Research Scientist,2,2226,6073,1,0,11,3,80,1,6,3,2,5,3,1,2,Male
0,34,735,Research & Development,22,4,3,Male,86,2,2,Research Scientist,4,5747,26496,1,1,15,3,80,0,16,3,3,15,10,6,11,Male
1,28,1475,Sales,13,2,4,Female,84,3,2,Sales Executive,3,9854,23352,3,1,11,3,80,0,6,0,3,2,0,2,2,Female
0,47,1169,Research & Development,14,4,3,Male,64,3,2,Research Scientist,2,5467,2125,8,0,18,3,80,1,16,4,4,8,7,1,7,Male
0,56,1443,Sales,11,5,4,Female,89,2,2,Sales Executive,1,5380,20328,4,0,16,3,80,1,6,3,3,0,0,0,0,Female
0,39,867,Research & Development,9,2,1,Male,87,3,2,Manufacturing Director,1,5151,12315,1,0,25,4,80,1,10,3,3,10,0,7,9,Male
0,38,1394,Research & Development,8,3,4,Female,58,2,2,Research Scientist,2,2133,18115,1,1,16,3,80,1,20,3,3,20,11,0,7,Female
0,58,605,Sales,21,3,4,Female,72,3,4,Manager,4,17875,11761,4,1,13,3,80,1,29,2,2,1,0,0,0,Female
1,32,238,Research & Development,5,2,1,Female,47,4,1,Research Scientist,3,2432,15318,3,1,14,3,80,0,8,2,3,4,1,0,3,Female
0,38,1206,Research & Development,9,2,2,Male,71,3,1,Research Scientist,4,4771,14293,2,0,19,3,80,2,10,0,4,5,2,0,3,Male
0,49,1064,Research & Development,2,1,2,Male,42,3,5,Research Director,4,19161,13738,3,0,15,3,80,0,28,3,3,5,4,4,3,Male
0,42,419,Sales,12,4,2,Male,77,3,2,Sales Executive,4,5087,2900,3,1,12,3,80,2,14,4,3,0,0,0,0,Male
1,27,1337,Human Resources,22,3,1,Female,58,2,1,Human Resources,2,2863,19555,1,0,12,3,80,0,1,2,3,1,0,0,0,Female
0,35,682,Sales,18,4,2,Male,71,3,2,Sales Executive,1,5561,15975,0,0,16,3,80,1,6,2,1,5,3,0,4,Male
0,28,1103,Research & Development,16,3,3,Male,49,3,1,Research Scientist,3,2144,2122,1,0,14,3,80,0,5,3,2,5,3,1,4,Male
0,31,976,Research & Development,3,2,3,Male,48,3,1,Research Scientist,1,3065,3995,1,1,13,3,80,1,4,3,4,4,2,2,3,Male
0,36,1351,Research & Development,9,4,1,Male,66,4,1,Laboratory Technician,2,2810,9238,1,0,22,4,80,0,5,3,3,5,4,0,2,Male
0,34,937,Sales,1,3,1,Male,32,3,3,Sales Executive,4,9888,6770,1,0,21,4,80,0,14,3,2,14,8,2,1,Male
0,34,1239,Sales,13,4,4,Male,39,3,3,Sales Executive,3,8628,22914,1,0,18,3,80,1,9,2,2,8,7,1,1,Male
0,26,157,Research & Development,1,3,3,Male,95,3,1,Laboratory Technician,1,2867,20006,0,0,13,3,80,0,8,6,2,7,7,7,6,Male
0,29,136,Research & Development,1,3,1,Male,89,3,2,Healthcare Representative,1,5373,6225,0,0,12,3,80,1,6,5,2,5,3,0,2,Male
0,32,1146,Research & Development,15,4,3,Female,34,3,2,Healthcare Representative,4,6667,16542,5,0,18,3,80,1,9,6,3,5,1,1,2,Female
0,31,1125,Research & Development,1,3,4,Male,48,1,2,Research Scientist,1,5003,5771,1,0,21,4,80,0,10,6,3,10,8,8,7,Male
1,28,1404,Research & Development,17,3,3,Male,32,2,1,Laboratory Technician,4,2367,18779,5,0,12,3,80,1,6,2,2,4,1,0,3,Male
0,38,1404,Sales,1,3,1,Male,59,2,1,Sales Representative,1,2858,11473,4,0,14,3,80,0,20,3,2,1,0,0,0,Male
0,35,1224,Sales,7,4,3,Female,55,3,2,Sales Executive,4,5204,13586,1,1,11,3,80,0,10,2,3,10,8,0,9,Female
0,27,954,Sales,9,3,4,Male,44,3,2,Sales Executive,4,4105,5099,1,0,14,3,80,0,7,5,3,7,7,0,7,Male
0,32,1373,Research & Development,5,4,4,Male,56,2,2,Manufacturing Director,4,9679,10138,8,0,24,4,80,0,8,1,3,1,0,0,0,Male
1,31,754,Sales,26,4,1,Male,63,3,2,Sales Executive,4,5617,21075,1,1,11,3,80,0,10,4,3,10,7,0,8,Male
1,53,1168,Sales,24,4,1,Male,66,3,3,Sales Executive,1,10448,5843,6,1,13,3,80,0,15,2,2,2,2,2,2,Male
0,54,155,Research & Development,9,2,1,Female,67,3,2,Research Scientist,3,2897,22474,3,0,11,3,80,2,9,6,2,4,3,2,3,Female
0,33,1303,Research & Development,7,2,4,Male,36,3,2,Healthcare Representative,3,5968,18079,1,0,20,4,80,3,9,2,3,9,7,2,8,Male
0,43,574,Research & Development,11,3,1,Male,30,3,3,Healthcare Representative,3,7510,16873,1,0,17,3,80,1,10,1,3,10,9,0,9,Male
0,38,1444,Human Resources,1,4,4,Male,88,3,1,Human Resources,2,2991,5224,0,1,11,3,80,1,7,2,3,6,2,1,2,Male
0,55,189,Human Resources,26,4,3,Male,71,4,5,Manager,2,19636,25811,4,1,18,3,80,1,35,0,3,10,9,1,4,Male
0,31,1276,Research & Development,2,1,4,Female,59,1,1,Laboratory Technician,4,1129,17536,1,1,11,3,80,3,1,4,3,1,0,0,0,Female
0,39,119,Sales,15,4,2,Male,77,3,4,Sales Executive,1,13341,25098,0,0,12,3,80,0,21,3,3,20,8,11,10,Male
0,42,335,Research & Development,23,2,4,Male,37,2,2,Research Scientist,3,4332,14811,1,0,12,3,80,0,20,2,3,20,9,3,7,Male
0,31,697,Research & Development,10,3,3,Female,40,3,3,Research Director,3,11031,26862,4,0,20,4,80,1,13,2,4,11,7,4,8,Female
0,54,157,Research & Development,10,3,3,Female,77,3,2,Manufacturing Director,1,4440,25198,6,1,19,3,80,0,9,3,3,5,2,1,4,Female
0,24,771,Research & Development,1,2,2,Male,45,2,2,Healthcare Representative,3,4617,14120,1,0,12,3,80,0,4,2,2,4,3,1,2,Male
0,23,571,Research & Development,12,2,4,Male,78,3,1,Laboratory Technician,4,2647,13672,1,0,13,3,80,0,5,6,4,5,2,1,4,Male
0,40,692,Research & Development,11,3,4,Female,73,3,2,Laboratory Technician,3,6323,26849,1,0,11,3,80,1,10,2,4,10,9,9,4,Female
0,40,444,Sales,2,2,2,Female,92,3,2,Sales Executive,2,5677,4258,3,0,14,3,80,1,15,4,3,11,8,5,10,Female
0,25,309,Human Resources,2,3,3,Female,82,3,1,Human Resources,2,2187,19655,4,0,14,3,80,0,6,3,3,2,0,1,2,Female
0,30,911,Research & Development,1,2,4,Male,76,3,1,Laboratory Technician,2,3748,4077,1,0,13,3,80,0,12,6,2,12,8,1,7,Male
0,25,977,Research & Development,2,1,4,Male,57,3,1,Laboratory Technician,3,3977,7298,6,1,19,3,80,1,7,2,2,2,2,0,2,Male
0,47,1180,Research & Development,25,3,1,Male,84,3,3,Healthcare Representative,3,8633,13084,2,0,23,4,80,0,25,3,3,17,14,12,11,Male
0,33,1313,Research & Development,1,2,2,Male,59,2,1,Laboratory Technician,3,2008,20439,1,0,12,3,80,3,1,2,2,1,1,0,0,Male
0,38,1321,Sales,1,4,4,Male,86,3,2,Sales Executive,2,4440,7636,0,0,15,3,80,2,16,3,3,15,13,5,8,Male
0,31,1154,Sales,2,2,1,Male,54,3,1,Sales Representative,3,3067,6393,0,0,19,3,80,1,3,1,3,2,2,1,2,Male
0,38,508,Research & Development,6,4,1,Male,72,2,2,Manufacturing Director,3,5321,14284,2,0,11,3,80,1,10,1,3,8,3,7,7,Male
0,42,557,Research & Development,18,4,4,Male,35,3,2,Research Scientist,1,5410,11189,6,1,17,3,80,1,9,3,2,4,3,1,2,Male
0,41,642,Research & Development,1,3,4,Male,76,3,1,Research Scientist,4,2782,21412,3,0,22,4,80,1,12,3,3,5,3,1,0,Male
0,47,1162,Research & Development,1,1,3,Female,98,3,3,Research Director,2,11957,17231,0,0,18,3,80,2,14,3,1,13,8,5,12,Female
0,35,1490,Research & Development,11,4,4,Male,43,3,1,Laboratory Technician,3,2660,20232,7,1,11,3,80,1,5,3,3,2,2,2,2,Male
0,22,581,Research & Development,1,2,4,Male,63,3,1,Research Scientist,3,3375,17624,0,0,12,3,80,0,4,2,4,3,2,1,2,Male
0,35,1395,Research & Development,9,4,2,Male,48,3,2,Research Scientist,3,5098,18698,1,0,19,3,80,0,10,5,3,10,7,0,8,Male
0,33,501,Research & Development,15,2,2,Female,95,3,2,Healthcare Representative,4,4878,21653,0,1,13,3,80,1,10,6,3,9,7,8,1,Female
0,32,267,Research & Development,29,4,3,Female,49,2,1,Laboratory Technician,2,2837,15919,1,0,13,3,80,0,6,3,3,6,2,4,1,Female
0,40,543,Research & Development,1,4,1,Male,83,3,1,Laboratory Technician,4,2406,4060,8,0,19,3,80,2,8,3,2,1,0,0,0,Male
0,32,234,Sales,1,4,2,Male,68,2,1,Sales Representative,2,2269,18024,0,0,14,3,80,1,3,2,3,2,2,2,2,Male
0,39,116,Research & Development,24,1,1,Male,52,3,2,Research Scientist,4,4108,5340,7,0,13,3,80,0,18,2,3,7,7,1,7,Male
0,38,201,Research & Development,10,3,2,Female,99,1,3,Research Director,3,13206,3376,3,0,12,3,80,1,20,3,3,18,16,1,11,Female
0,32,801,Sales,1,4,3,Female,48,3,3,Sales Executive,4,10422,24032,1,0,19,3,80,2,14,3,3,14,10,5,7,Female
0,37,161,Research & Development,10,3,3,Female,42,4,3,Research Director,4,13744,15471,1,1,25,4,80,1,16,2,3,16,11,6,8,Female
0,25,1382,Sales,8,2,1,Female,85,3,2,Sales Executive,3,4907,13684,0,1,22,4,80,1,6,3,2,5,3,0,4,Female
0,52,585,Sales,29,4,1,Male,40,3,1,Sales Representative,4,3482,19788,2,0,15,3,80,2,16,3,2,9,8,0,0,Male
0,44,1037,Research & Development,1,3,2,Male,42,3,1,Research Scientist,4,2436,13422,6,1,12,3,80,0,6,2,3,4,3,1,2,Male
0,21,501,Sales,5,1,3,Male,58,3,1,Sales Representative,1,2380,25479,1,1,11,3,80,0,2,6,3,2,2,1,2,Male
0,39,105,Research & Development,9,3,4,Male,87,3,5,Manager,4,19431,15302,2,0,13,3,80,0,21,3,2,6,0,1,3,Male
1,23,638,Sales,9,3,4,Male,33,3,1,Sales Representative,1,1790,26956,1,0,19,3,80,1,1,3,2,1,0,1,0,Male
0,36,557,Sales,3,3,1,Female,94,2,3,Sales Executive,4,7644,12695,0,0,19,3,80,2,10,2,3,9,7,3,4,Female
0,36,688,Research & Development,4,2,4,Female,97,3,2,Manufacturing Director,2,5131,9192,7,0,13,3,80,3,18,3,3,4,2,0,2,Female
0,56,667,Research & Development,1,4,3,Male,57,3,2,Healthcare Representative,3,6306,26236,1,0,21,4,80,1,13,2,2,13,12,1,9,Male
1,29,1092,Research & Development,1,4,1,Male,36,3,1,Research Scientist,4,4787,26124,9,1,14,3,80,3,4,3,4,2,2,2,2,Male
0,42,300,Research & Development,2,3,1,Male,56,3,5,Manager,3,18880,17312,5,0,11,3,80,0,24,2,2,22,6,4,14,Male
1,56,310,Research & Development,7,2,4,Male,72,3,1,Laboratory Technician,3,2339,3666,8,0,11,3,80,1,14,4,1,10,9,9,8,Male
0,41,582,Research & Development,28,4,1,Female,60,2,4,Manufacturing Director,2,13570,5640,0,0,23,4,80,1,21,3,3,20,7,0,10,Female
0,34,704,Sales,28,3,4,Female,95,2,2,Sales Executive,3,6712,8978,1,0,21,4,80,2,8,2,3,8,7,1,7,Female
0,36,301,Sales,15,4,4,Male,88,1,2,Sales Executive,4,5406,10436,1,0,24,4,80,1,15,4,2,15,12,11,11,Male
0,41,930,Sales,3,3,3,Male,57,2,2,Sales Executive,2,8938,12227,2,0,11,3,80,1,14,5,3,5,4,0,4,Male
0,32,529,Research & Development,2,3,4,Male,78,3,1,Research Scientist,1,2439,11288,1,0,14,3,80,0,4,4,3,4,2,1,2,Male
0,35,1146,Human Resources,26,4,3,Female,31,3,3,Human Resources,4,8837,16642,1,1,16,3,80,0,9,2,3,9,0,1,7,Female
0,38,345,Sales,10,2,1,Female,100,3,2,Sales Executive,4,5343,5982,1,0,11,3,80,1,10,1,3,10,7,1,9,Female
1,50,878,Sales,1,4,2,Male,94,3,2,Sales Executive,3,6728,14255,7,0,12,3,80,2,12,3,3,6,3,0,1,Male
0,36,1120,Sales,11,4,2,Female,100,2,2,Sales Executive,4,6652,14369,4,0,13,3,80,1,8,2,2,6,3,0,0,Female
0,45,374,Sales,20,3,4,Female,50,3,2,Sales Executive,3,4850,23333,8,0,15,3,80,0,8,3,3,5,3,0,1,Female
0,40,1322,Research & Development,2,4,3,Male,52,2,1,Research Scientist,3,2809,2725,2,0,14,3,80,0,8,2,3,2,2,2,2,Male
0,35,1199,Research & Development,18,4,3,Male,80,3,2,Healthcare Representative,3,5689,24594,1,1,14,3,80,2,10,2,4,10,2,0,2,Male
0,40,1194,Research & Development,2,4,3,Female,98,3,1,Research Scientist,3,2001,12549,2,0,14,3,80,3,20,2,3,5,3,0,2,Female
0,35,287,Research & Development,1,4,3,Female,62,1,1,Research Scientist,4,2977,8952,1,0,12,3,80,1,4,5,3,4,3,1,1,Female
0,29,1378,Research & Development,13,2,4,Male,46,2,2,Laboratory Technician,2,4025,23679,4,1,13,3,80,1,10,2,3,4,3,0,3,Male
0,29,468,Research & Development,28,4,4,Female,73,2,1,Research Scientist,1,3785,8489,1,0,14,3,80,0,5,3,1,5,4,0,4,Female
1,50,410,Sales,28,3,4,Male,39,2,3,Sales Executive,1,10854,16586,4,1,13,3,80,1,20,3,3,3,2,2,0,Male
0,39,722,Sales,24,1,2,Female,60,2,4,Sales Executive,4,12031,8828,0,0,11,3,80,1,21,2,2,20,9,9,6,Female
0,31,325,Research & Development,5,3,2,Male,74,3,2,Manufacturing Director,1,9936,3787,0,0,19,3,80,0,10,2,3,9,4,1,7,Male
0,26,1167,Sales,5,3,4,Female,30,2,1,Sales Representative,3,2966,21378,0,0,18,3,80,0,5,2,3,4,2,0,0,Female
0,36,884,Research & Development,23,2,3,Male,41,4,2,Laboratory Technician,4,2571,12290,4,0,17,3,80,1,17,3,3,5,2,0,3,Male
0,39,613,Research & Development,6,1,4,Male,42,2,3,Healthcare Representative,1,9991,21457,4,0,15,3,80,1,9,5,3,7,7,1,7,Male
0,27,155,Research & Development,4,3,2,Male,87,4,2,Manufacturing Director,2,6142,5174,1,1,20,4,80,1,6,0,3,6,2,0,3,Male
0,49,1023,Sales,2,3,4,Male,63,2,2,Sales Executive,2,5390,13243,2,0,14,3,80,0,17,3,2,9,6,0,8,Male
0,34,628,Research & Development,8,3,2,Male,82,4,2,Laboratory Technician,3,4404,10228,2,0,12,3,80,0,6,3,4,4,3,1,2,Male
